Date	Site	Coordinates	Sheet	First Turbidities	First Turbidities Units	Second Turbidities	Second Turbidities Units	Air Temps (C)	Water Temps (C)	pHs	DOs (ppm)	Right Flows	Center Flows	Left Flows	Flow Units	Phosphate	Nitr	Conductivities (uS/cm)	Rain	Benthic Macros	Data Recorder(s)	Notes	
Sat Nov 19 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[11.4], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[9.4], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[134.2]}	Trace		Jessica, Eli, and Kent		
Sat Nov 19 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[10.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[10.0], 28=[null], 29=[null]}	{32=[null], 33=[7.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[141.4]}	Light		Anirudh, Fionna and Akshita	Thermometer reading did not change when underwater	
Sat Nov 19 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[12.3], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[10.0], 28=[null], 29=[null]}	{32=[null], 33=[7.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[135.0]}	Light		Anirudh, Fionna and Akshita		
Sat Nov 19 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[null], 15=[1.27]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[11.0], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[4.4], 29=[null]}	{32=[null], 33=[null], 34=[7.5], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[133.5]}	Light		Rena, Tony and Mariah		
Sat Nov 19 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[null], 15=[1.27]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[7.5], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[134.7]}	Light		Rena, Tony and Mariah		
Sat Dec 10 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.21], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[7.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[6.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.25], 31=[null]}	{36=[12.0]}	{42=[1723.0]}	{48=[2091.0]}	{54=[1188.0]}	rpm	null	null	{63=[188.3]}	Heavy		Jessica and Andy		
Sat Dec 10 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.21], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[10.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[7.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.75], 31=[null]}	{36=[13.0]}	{42=[1242.0]}	{48=[1364.0]}	{54=[1827.0]}	rpm	null	null	{63=[188.7]}	Heavy		Jessica and Andy		
Sat Dec 10 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[5.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[7.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[184.0]}	Moderate		Tanvi and Linh	Site 1 - 9 saplings, Site 2 - 9 saplings	
Sat Dec 10 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[5.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[7.5], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.25]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[171.1]}	Moderate		Tanvi and Linh		
Sat Dec 10 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[6.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[6.2], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[193.2]}	Heavy		Rena, Akshita, Eli		
Sat Dec 10 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[6.5], 27=[null], 28=[null], 29=[null]}	{32=[7.0], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[189.6]}	Heavy		Rena, Akshita, Eli		
Sat Dec 10 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[6.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[6.2], 28=[null], 29=[null]}	{32=[null], 33=[7.5], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[184.0]}	Moderate		Kent, Anirudh and Fionna	Site 1 - fill up pH vial to top of foggy area, Site 2 - fill up…" bottom ", Site 2 - Stream flow numbers hard to see	
Sat Dec 10 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[4.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[6.4], 28=[null], 29=[null]}	{32=[null], 33=[7.5], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[181.2]}	Moderate		Kent, Anirudh and Fionna		
Sat Jan 28 00:00:00 PST 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[7.5], 19=[8.0], 20=[10.0], 21=[9.7], 22=[8.0], 23=[null]}	{24=[5.6], 25=[null], 26=[null], 27=[5.7], 28=[5.7], 29=[null]}	{32=[7.5], 33=[7.0], 34=[7.0], 35=[null], 30=[7.5], 31=[7.5]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[164.7]}	Light				
Sat Jan 28 00:00:00 PST 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[8.8], 19=[7.0], 20=[10.0], 21=[8.8], 22=[9.0], 23=[null]}	{24=[6.2], 25=[5.8], 26=[5.6], 27=[5.3], 28=[null], 29=[null]}	{32=[7.0], 33=[7.25], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[745.0]}	{48=[1157.0]}	{54=[1046.0]}	null	null	null	{63=[159.2]}	Light		All combined	Site 1--Flow meter not working	
Sat Mar 25 00:00:00 PDT 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[9.0], 19=[9.0], 20=[10.0], 21=[10.0], 22=[null], 23=[null]}	{24=[7.0], 25=[8.9], 26=[8.0], 27=[8.0], 28=[null], 29=[null]}	{32=[7.5], 33=[6.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[630.0]}	{48=[1561.0]}	{54=[1609.0]}	null	null	null	{63=[175.0]}	Heavy			Extreme topographical changes at Site 1 due to storm	
Sat Mar 25 00:00:00 PDT 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[10.0], 19=[null], 20=[10.0], 21=[10.0], 22=[null], 23=[null]}	{24=[8.8], 25=[8.6], 26=[7.78], 27=[8.6], 28=[null], 29=[null]}	{32=[7.5], 33=[6.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[2194.0]}	{48=[1584.0]}	{54=[null]}	null	null	null	{63=[137.0]}	Heavy		All combined	Extreme topographical changes at Site 2 due to storm; dogs in stream	
Sat Apr 29 00:00:00 PDT 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[12.5], 19=[11.0], 20=[11.2], 21=[null], 22=[null], 23=[null]}	{24=[9.3], 25=[8.0], 26=[9.2], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.0]}	{36=[23.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[141.8]}	Light		All combined		
Sat Apr 29 00:00:00 PDT 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[11.0], 19=[12.0], 20=[11.0], 21=[null], 22=[null], 23=[null]}	{24=[8.0], 25=[9.0], 26=[8.9], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[19.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[141.4]}	Light		All combined	Dog in water	
Sat May 20 00:00:00 PDT 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[14.0], 19=[14.0], 20=[13.0], 21=[null], 22=[null], 23=[null]}	{24=[12.2], 25=[12.3], 26=[11.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.0]}	{36=[12.0]}	{42=[758.0]}	{48=[1480.0]}	{54=[1260.0]}	null	null	null	{63=[137.6]}	Trace		All combined	No sites recorded: Benthics--2 mayfly, 1 aq. worm, 2 stonefly, midge larva; 6 "mayflower" nymphs, 2 stonefly nymphs	
Sat May 20 00:00:00 PDT 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[null], 15=[null]}	m	{18=[15.0], 19=[17.2], 20=[15.7], 21=[null], 22=[null], 23=[null]}	{24=[11.8], 25=[11.8], 26=[11.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[13.0]}	{42=[943.0]}	{48=[754.0]}	{54=[356.0]}	null	null	null	{63=[138.8]}	Trace		All combined		
Mon Jul 31 00:00:00 PDT 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[27.77777777777778], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	None		All combined	narrow stream	
Mon Jul 31 00:00:00 PDT 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[27.222222222222225], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	None		All combined		
Mon Aug 28 00:00:00 PDT 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[25.0], 19=[25.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[18.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[7.0]}	{36=[8.0]}	{42=[null]}	{48=[126.0]}	{54=[null]}	null	null	null	{63=[null]}	None		All combined		
Mon Aug 28 00:00:00 PDT 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[26.0], 19=[26.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[18.0], 25=[18.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.4], 31=[7.5]}	{36=[7.0]}	{42=[null]}	{48=[326.0]}	{54=[null]}	null	null	null	{63=[null]}	None		All combined		
Sat Nov 18 00:00:00 PST 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[8.0], 19=[7.5], 20=[16.0], 21=[8.0], 22=[null], 23=[null]}	{24=[8.0], 25=[8.0], 26=[11.5], 27=[7.2], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.0], 31=[7.0]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[209.0]}	Moderate		All combined	Spawning season, did not enter stream	
Sat Nov 18 00:00:00 PST 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[8.0], 19=[7.5], 20=[16.0], 21=[8.0], 22=[null], 23=[null]}	{24=[9.0], 25=[8.5], 26=[12.0], 27=[7.2], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[217.0]}	Moderate		All combined		
Sat Dec 09 00:00:00 PST 2017	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[0.0], 19=[1.5], 20=[2.0], 21=[4.5], 22=[null], 23=[null]}	{24=[4.0], 25=[8.0], 26=[4.0], 27=[8.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.0], 34=[null], 35=[null], 30=[7.0], 31=[7.0]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[169.5]}	None		All combined, see data sheets for group number and names	Spawning season, did not enter stream	
Sat Dec 09 00:00:00 PST 2017	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[2.0], 19=[14.0], 20=[2.0], 21=[4.0], 22=[null], 23=[null]}	{24=[5.0], 25=[8.0], 26=[4.0], 27=[8.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.0], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[14.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[179.6]}	None		All combined see data sheets for group number and names	A little foamy at site 2, sewage odor at site 1	
Sat Jan 06 00:00:00 PST 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[8.0], 19=[11.0], 20=[6.0], 21=[6.5], 22=[null], 23=[null]}	{24=[6.0], 25=[7.0], 26=[7.0], 27=[7.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.0], 31=[7.0]}	{36=[19.0]}	{42=[null]}	{48=[53.0]}	{54=[51.0]}	null	null	null	{63=[149.5]}	Light to Moderate		All combined, see data sheets for group number and names	Stream running higher and wider than last month, even creating a sand bar/side channel at site 2. Scat spotted at site 1	
Sat Jan 06 00:00:00 PST 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[8.0], 19=[11.0], 20=[6.0], 21=[6.5], 22=[null], 23=[null]}	{24=[7.0], 25=[10.7], 26=[6.0], 27=[7.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.0], 34=[null], 35=[null], 30=[7.0], 31=[7.5]}	{36=[18.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[134.6]}	Light to Moderate		All combined, see data sheets for group number and names	Stream is more turbid than previously seen so far this year	
Fri Feb 02 00:00:00 PST 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[10.0], 19=[10.0], 20=[10.0], 21=[10.0], 22=[10.0], 23=[null]}	{24=[9.0], 25=[8.0], 26=[9.0], 27=[7.0], 28=[8.0], 29=[null]}	{32=[7.0], 33=[7.0], 34=[7.5], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[50.0]}	{48=[75.0]}	{54=[55.0]}	null	null	null	{63=[136.1]}	Moderate		All combined, see data sheets for group number and names		
Fri Feb 02 00:00:00 PST 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[1.2]}	m	{18=[10.0], 19=[10.0], 20=[9.0], 21=[10.0], 22=[10.0], 23=[null]}	{24=[8.0], 25=[7.8], 26=[8.0], 27=[7.0], 28=[8.0], 29=[null]}	{32=[7.0], 33=[7.5], 34=[7.5], 35=[null], 30=[7.5], 31=[7.5]}	{36=[15.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[123.3]}	Moderate		All combined, see data sheets for group number and names	Stream flow meter not working at site 2	
Sat Mar 03 00:00:00 PST 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[6.0], 19=[8.0], 20=[4.0], 21=[8.0], 22=[null], 23=[null]}	{24=[5.0], 25=[5.5], 26=[3.0], 27=[5.0], 28=[null], 29=[null]}	{32=[7.0], 33=[7.0], 34=[null], 35=[null], 30=[7.5], 31=[7.0]}	{36=[15.0]}	{42=[0.0]}	{48=[1268.0]}	{54=[1022.0]}	null	null	null	{63=[162.5]}	Trace		All combined, see data sheets for group number and names	Site 1 flow on right very shallow and hindered by branches; flowmeter broken?	
Sat Mar 03 00:00:00 PST 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[7.0], 19=[5.0], 20=[5.0], 21=[4.0], 22=[null], 23=[null]}	{24=[5.0], 25=[4.5], 26=[3.0], 27=[5.0], 28=[null], 29=[null]}	{32=[7.0], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[null]}	{42=[2340.0]}	{48=[1689.0]}	{54=[480.0]}	null	null	null	{63=[158.8]}	Trace		All combined, see data sheets for group number and names		
Sat Apr 28 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[13.0], 19=[13.0], 20=[12.0], 21=[12.0], 22=[null], 23=[null]}	{24=[11.0], 25=[10.0], 26=[10.0], 27=[10.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[7.5]}	{36=[12.0]}	{42=[null]}	{48=[15.0]}	{54=[20.0]}	null	null	null	{63=[122.3]}	Moderate to Heavy		All combined, see data sheets for group number and names	Some areas of stream too shallow to measure properly and is noted in data cells	
Sat Apr 28 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[12.0], 19=[12.0], 20=[11.0], 21=[12.0], 22=[null], 23=[null]}	{24=[10.5], 25=[9.0], 26=[10.0], 27=[10.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.0], 34=[null], 35=[null], 30=[7.0], 31=[7.5]}	{36=[13.0]}	{42=[15.0]}	{48=[20.0]}	{54=[null]}	null	null	null	{63=[120.0]}	Moderate to Heavy		All combined, see data sheets for group number and names	Some areas of stream too shallow to measure properly and is noted in data cells	
Sat May 12 00:00:00 PDT 2018	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[21.0], 19=[17.0], 20=[19.0], 21=[19.0], 22=[null], 23=[null]}	{24=[14.0], 25=[14.0], 26=[14.0], 27=[14.5], 28=[null], 29=[null]}	{32=[7.5], 33=[7.5], 34=[null], 35=[null], 30=[7.5], 31=[8.0]}	{36=[13.0]}	{42=[47.0]}	{48=[48.5]}	{54=[19.5]}	null	null	null	{63=[221.0]}	None		All combined, see data sheets for group number and names	We saw juvenile salmonids at both sites. Photos were taken and they were later ID'd as coho	
Sat May 12 00:00:00 PDT 2018	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[10.0], 6=[10.0], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[1.2], 13=[1.2], 14=[1.2], 15=[null]}	m	{18=[23.0], 19=[17.0], 20=[23.0], 21=[21.5], 22=[null], 23=[null]}	{24=[14.0], 25=[14.0], 26=[14.0], 27=[14.0], 28=[null], 29=[null]}	{32=[7.5], 33=[7.0], 34=[null], 35=[null], 30=[7.0], 31=[8.0]}	{36=[14.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[210.0]}	None		All combined, see data sheets for group number and names	Site 2 too shallow for velocity measurement	
